image_height,image_width,total_pixels,hsv_h_mean,hsv_h_std,hsv_h_min,hsv_h_max,hsv_s_mean,hsv_s_std,hsv_s_min,hsv_s_max,hsv_v_mean,hsv_v_std,hsv_v_min,hsv_v_max,rgb_r_mean,rgb_r_std,rgb_r_min,rgb_r_max,rgb_g_mean,rgb_g_std,rgb_g_min,rgb_g_max,rgb_b_mean,rgb_b_std,rgb_b_min,rgb_b_max,dry_clover_pixel_count,dry_clover_percentage,dry_dead_pixel_count,live_plant_pixel_count,total_plant_pixel_count,dry_dead_percentage,green_pixel_count,green_percentage,biomass_pixel_count,biomass_percentage,G_R_ratio,G_B_ratio,R_B_ratio,exg,ndi,cive,gray_mean,gray_std,gray_skew,gray_kurtosis,edge_density,entropy,plant_coverage_ratio,green_coverage_ratio,dry_coverage_ratio,health_index,dryness_index,color_variance,green_coverage,dry_coverage,clover_coverage,vegetation_health_index,vegetation_stress_index,color_range,texture_complexity,vegetation_vigor,vegetation_vigor_norm,biomass_density_index,hue_variation,combined_vegetation_index,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,GDM_g,Dry_Total_g
1000,2000,2000000,32.5584145,12.289119974440393,0,179,141.0240965,64.28979362121709,0,255,128.1658215,65.35542930568307,3,255,114.0750795,67.03812442609564,0,255,120.758031,63.95392787783281,0,255,70.627107,60.53835430378457,0,255,200418,10.020900000000001,1119239,1150299,1829722,61.16989356853117,1061444,53.0722,1122038,56.10190000000001,1.058583797823622,1.7097972146731184,1.615174175808767,56.81387550000001,0.028458301654843393,-1.6487668865000096,113.0398115,63.39828713415266,0.26892713264845264,-1.2143003018451795,23.37085,3.3081898255043023,0.914861,0.530722,0.5596195,0.5801121700455042,0.6116989356853118,740.9162827009809,0.530722,0.5596195,0.100209,0.5801121700454726,0.6116989356852783,50.13092400000001,77.31520818338723,28.421166900827426,0.47381504909953065,26.581924503076962,0.37744835322664616,18.397855638384947,21.0801,7.9393,1.3688,22.4489,30.3882
1000,2000,2000000,33.4806375,12.307207201213188,0,179,129.575509,65.44914721668206,0,255,127.1890855,65.40353147325983,1,255,116.191938,66.84781960396431,0,255,122.771413,65.24457618057941,0,255,74.8771575,62.57751994302902,0,255,116198,5.8099,1299234,1352646,1790129,72.57767456982151,1154007,57.70035,1283528,64.1764,1.0566259157699687,1.6396377337913266,1.5517674778830013,54.4737305,0.02753340614664657,-0.711815647500007,115.341264,64.59654121454419,0.39379889128262857,-0.9290888446424215,31.871450000000003,3.369873097699844,0.8950645,0.5770035,0.649617,0.6446501900142392,0.725776745698215,674.0100481563476,0.5770035,0.649617,0.058099,0.6446501900142032,0.7257767456981745,47.8942555,107.4027419396857,27.250631953073324,0.46001214640829413,29.521923512757247,0.36759178090482925,17.92981608621555,0.1,9.5,13.1,13.2,22.7
1000,2000,2000000,45.027661,4.092664397318573,5,72,173.11659,49.0212745323079,11,255,153.13482,53.214890383872834,5,255,107.3193755,52.03757227994018,0,255,153.111213,53.21020925225377,3,255,58.1020505,43.116385611452294,0,243,9808,0.49040000000000006,144837,1951169,1953686,7.413524998387663,1965625,98.28125,1945503,97.27515,1.4266875123339797,2.6352118629011003,1.8470841285591393,140.801,0.1758312560216668,-35.688609705000005,128.574406,51.130306773450556,-0.3828316580731403,-0.7005499003267759,20.8511,3.1942437207751784,0.976843,0.9828125,0.0724185,1.006111012721594,0.07413524998387663,2257.6630701222393,0.9828125,0.0724185,0.004904,1.0061110127215425,0.07413524998387284,95.0091625,66.60349524625532,70.48841562801083,0.9698704140277166,94.34429000510823,0.09089222707413894,35.09607385034055,19.98,3.9623,35.4077,55.3877,59.35
1000,2000,2000000,39.5901595,13.063375837223688,0,179,121.4409205,67.63189048527833,0,255,135.0347455,65.4863371494408,3,255,115.4970905,67.154237800267,0,255,132.8667995,64.60960633781018,0,255,83.4353875,61.03904221254494,0,255,206124,10.3062,842236,1403351,1763968,47.7466711414266,1389964,69.4982,1345649,67.28245000000001,1.1503908783309216,1.5924513964863516,1.384269838281425,66.80112100000001,0.06993653140561762,-5.910683296500025,122.0306745,64.00768351202105,-0.16661939597777303,-1.2506231017375344,26.555450000000004,3.301205968880317,0.881984,0.694982,0.421118,0.7879757455917568,0.477466711414266,628.8540137197725,0.694982,0.421118,0.103062,0.7879757455917121,0.47746671141423896,49.43141200000001,87.66501004630283,33.43552876570281,0.5329442096703623,35.857792139935675,0.32996522290412006,20.320124744968535,0.0,9.8765,22.1235,22.1235,32.0
1000,2000,2000000,45.8649485,8.843848517039842,0,179,120.8983265,46.14332079509883,0,255,147.806724,38.30870691354414,5,255,113.9380295,39.98995660359147,0,255,147.067084,38.25777801620141,0,255,82.560361,39.565186459179984,0,255,131509,6.575449999999999,340143,1893105,1961596,17.340114886041775,1876815,93.84075,1888061,94.40305,1.2907637995523138,1.7813280131111249,1.380057305732884,97.63577749999999,0.1269287564640266,-18.451545129500005,129.800916,37.79098784844004,-0.37284391175753256,0.3623871966129082,24.77335,2.9445018057306003,0.980798,0.9384075,0.1700715,0.9567795815244321,0.17340114886041774,1040.5349407930985,0.9384075,0.1700715,0.0657545,0.9567795815243835,0.17340114886040892,64.506723,72.94517380899617,48.88135312823201,0.7150807713091079,67.50580580793228,0.1928236875215825,26.437053708988003,0.0,5.0189,32.9811,32.9811,38.0
1000,2000,2000000,32.232457,10.115578566901203,0,179,136.098539,52.6730384833216,0,255,158.6430215,52.79197254176564,5,255,143.058125,54.89403569136061,0,255,150.854672,52.97006898024973,0,255,82.647577,52.13982135593743,0,255,397885,19.89425,1478222,1370777,1969602,75.05181249815953,1204532,60.2266,1357932,67.89659999999999,1.0544991547634928,1.8252764000264927,1.7309415474685466,76.003642,0.02652673540222657,-8.647738722000014,140.747759,51.83724296756069,-0.1977111130738504,-0.6917230049983294,24.7912,3.2509782285871696,0.984801,0.602266,0.739111,0.6115611174237232,0.7505181249815953,1393.7380438537562,0.602266,0.739111,0.1989425,0.6115611174236921,0.7505181249815572,68.207095,80.59565146055024,38.015084367701114,0.5869461516583162,39.85164808068403,0.31383206485059445,22.460810004467405,21.4551,13.0742,2.6819,24.137,37.2112
1000,2000,2000000,49.350257,7.29665848412484,0,179,145.772517,69.47978653165762,0,255,134.091952,80.52595178468674,1,255,98.3018805,80.86864271560222,0,255,133.9916955,80.5344863119849,0,255,75.696952,75.1029428312213,0,255,4761,0.23804999999999998,122500,1708978,1729764,7.081890940035751,1794422,89.72109999999999,1690934,84.5467,1.3630633990129382,1.7701068772622353,1.2986240234631587,93.9845585,0.1536409899886164,-17.38535923,116.6659765,79.42534959193726,0.3418985347210815,-1.4367955918776374,12.42575,3.3030547112713213,0.864882,0.897211,0.06125,1.037379665665374,0.07081890940035751,863.8371344925215,0.897211,0.06125,0.0023805,1.037379665665314,0.07081890940035342,58.294743499999996,41.042932078579625,47.06909974499431,0.6937107497230895,58.65095464361313,0.14785451815052122,25.584280086662876,0.0,0.3443,59.5557,59.5557,59.9
1000,2000,2000000,24.3645615,8.802394584016204,0,179,127.253505,46.319873080730424,0,255,142.9951075,54.63560536466528,5,255,138.2686735,55.08926678628423,0,255,127.3910415,54.81149862980646,0,255,78.817227,51.20319917769271,0,255,583449,29.17245,1865976,737998,1979447,94.26754037870172,545156,27.2578,722670,36.133500000000005,0.9213297429071454,1.6162842336279044,1.754295077198929,37.69618249999999,-0.04094573389083637,6.794432752000002,125.113915,53.44687191382461,0.4939821818592136,-0.6451083103072905,26.162049999999997,3.2259931390499546,0.9897235,0.272578,0.932988,0.2754082327033762,0.9426754037870173,1002.0354706583662,0.272578,0.932988,0.2917245,0.27540823270336234,0.9426754037869697,59.4514465,84.39859380348186,18.827618383054578,0.36068829717422835,13.032930585944982,0.3612785950565268,14.816556506036386,8.376,15.1673,0.4528,8.8287,23.9961
1000,2000,2000000,33.690029,17.190662581156058,0,179,105.7245915,57.057807429466905,0,255,131.823475,65.57754513493455,1,255,121.0127355,64.09057368527012,0,255,126.421938,66.40878200452224,0,255,86.976266,62.396794851155974,0,255,312435,15.62175,1164713,1151656,1714504,67.93294153877738,1049740,52.486999999999995,1101945,55.097249999999995,1.0446994473199893,1.4535222500198823,1.3913305425283142,44.85487450000001,0.021861133774421792,3.111737047499993,120.3067465,64.40895107890469,0.24297745521892955,-0.9693980032957006,23.81655,3.384153668439299,0.857252,0.52487,0.5823565,0.6122703709061046,0.6793294153877739,457.2836278736702,0.52487,0.5823565,0.1562175,0.612270370906069,0.6793294153877344,39.445672,80.59886505206798,22.438367816887215,0.4032661144134784,22.218853922368023,0.5102596536835896,15.996157560424807,0.0,12.9166,82.7834,82.7834,95.7
1000,2000,2000000,40.127066,5.998643199227972,0,179,186.500144,50.65934213922705,4,255,129.034752,52.72127904649598,1,255,100.7237395,52.39075621363123,0,255,128.4238645,52.59804168774385,0,255,43.1493395,40.44112574117763,0,249,29176,1.4588,939932,1853729,1883271,49.90954567876849,1803225,90.16125000000001,1839667,91.98335,1.2750108863114533,2.976264890505995,2.3343054710390048,112.97465000000003,0.12088332805745454,-24.33263928250002,110.4097895,50.24881911115612,0.0540425654736464,-0.636273781521862,28.086499999999997,3.219437005869248,0.9416355,0.9016125,0.469966,0.9574962923551629,0.49909545678768485,1892.3088457252084,0.9016125,0.469966,0.014588,0.9574962923551121,0.4990954567876584,85.27452500000001,90.42271746534662,56.54776666402874,0.8054828222930744,74.09100836197167,0.14949119839160063,29.587631348519153,5.773,7.2162,40.4108,46.1838,53.4
1000,2000,2000000,45.7956075,5.097318040493821,0,179,177.2735265,66.60879029643007,0,255,139.2615875,67.45770759134824,2,255,98.8917515,66.40159767477172,0,255,139.230068,67.45617959620435,0,255,57.8458215,61.51668701653347,0,255,1681,0.08405,197416,1865179,1870004,10.556982765812267,1901444,95.0722,1851309,92.56545,1.407903750791689,2.406916595683723,1.709574672200697,121.72256299999998,0.1694020168658244,-28.246231459000008,117.873925,65.73028192617447,0.2307278851272012,-1.1585134411155347,23.072,3.368920393600761,0.935002,0.950722,0.098708,1.0168127982613941,0.10556982765812266,1655.8906209986385,0.950722,0.098708,0.0008405,1.0168127982613397,0.10556982765811702,81.38424649999999,77.72773132115675,60.945982508432905,0.8573464128948294,79.36065651549568,0.1113058283889615,31.215244519288603,0.2931,11.6271,82.6598,82.9529,94.58
1000,2000,2000000,34.64912,10.546799098570144,0,179,174.319701,66.32974383540613,0,255,120.875156,71.63420141926387,1,255,105.2887725,70.50826111841963,0,255,115.6662015,72.78176011241688,0,255,53.5276015,62.183400720427,0,255,62626,3.1313,1172301,1427879,1729138,67.7968444392524,1337910,66.8955,1397211,69.86055,1.0985615906021116,2.1608702434371727,1.9669996292155931,72.516029,0.04696626107771342,-7.977364166500003,105.4739355,69.77100692724623,0.5762994922357754,-1.016040478001665,19.06435,3.297253451146416,0.864569,0.668955,0.5861505,0.7737439117062953,0.6779684443925239,1108.01924431688,0.668955,0.5861505,0.031313,0.7737439117062506,0.6779684443924847,62.1386,62.859993831363184,36.28149763053886,0.5665037641108275,39.57626453785267,0.3043886559927432,21.528543698192575,20.6523,21.1112,1.3768,22.0291,43.1403
1000,2000,2000000,22.613808,22.006842793529835,0,179,100.4368545,58.42051157466725,0,255,115.4722835,69.80325051024218,1,255,113.0366895,69.48786021587216,0,255,102.893149,70.18263846467872,0,255,78.6852225,63.43354364707597,0,255,373881,18.69405,1337006,435748,1453799,91.96635848559532,342464,17.1232,396586,19.8293,0.910263290300745,1.307655308075598,1.4365682114750733,14.064385999999999,-0.0469760944840534,15.484096893000007,103.1708955,68.64052950136733,0.625110048897077,-0.7142127884635303,26.0159,3.3347094949299514,0.7268995,0.171232,0.668503,0.23556488895645133,0.9196635848559532,311.48973405943855,0.171232,0.668503,0.1869405,0.23556488895643515,0.9196635848558901,34.351467,86.75546874914812,7.008704952757973,0.22132012853685512,4.388623224795861,0.9731595269675006,9.833835599505317,0.0,3.0,6.8,6.8,9.8
1000,2000,2000000,39.249462,31.859931712270757,0,179,77.697701,57.0200022125096,0,255,125.3949085,71.22110449000797,0,255,115.923189,72.21966676100271,0,255,119.898713,70.5412941966876,0,255,98.0262855,69.86422969282985,0,255,80398,4.0199,788855,795850,1363222,57.86695050402649,923235,46.16175,694846,34.7423,1.034294466282933,1.2231281871604447,1.1825724935965543,25.847951500000008,0.016858162726183894,10.411840023499991,116.2164055,70.37608461799766,0.2847154251646128,-1.2670068557354937,28.99895,3.3711374353905175,0.681611,0.4616175,0.3944275,0.6772447921174981,0.5786695050402649,135.75117178427405,0.4616175,0.3944275,0.040199,0.6772447921174485,0.5786695050402225,21.8724275,97.75944593201785,12.932404831363096,0.29117216768643944,10.115990801412584,0.8117291297164237,12.092216562075395,0.0,32.4486,22.9514,22.9514,55.4
1000,2000,2000000,48.5833605,35.084950677278144,0,179,57.635286,31.13564193489841,0,255,146.2956135,47.84722549070759,7,255,133.1065815,46.27468595121807,0,255,142.5268185,48.68771788416519,3,255,116.563621,45.70420629841809,0,255,346140,17.307,665497,1094609,1450213,45.889603803027555,1350010,67.5005,1048466,52.4233,1.070772134531325,1.2227384252049458,1.141922155848331,35.38343449999998,0.03417668902456058,6.775196723000008,136.7482025,46.733148508515804,-0.3421600226177101,-0.48514910080789964,14.785799999999998,3.137482381006576,0.7251065,0.675005,0.3327485,0.9309046326298275,0.45889603803027557,172.74967194412253,0.675005,0.3327485,0.17307,0.9309046326297634,0.4588960380302439,25.963197499999993,46.39018698908703,17.70880559451227,0.34749530017777763,18.216850369809688,0.7221598144710917,14.064269304008183,0.0,1.3958,109.8042,109.8042,111.2
1000,2000,2000000,46.326412,14.230441918867314,0,179,149.0103115,73.04312486588294,0,255,118.566271,70.17699769977739,1,255,90.242877,72.19385138474655,0,255,117.5589415,69.87049058722556,0,255,64.902336,67.98408168639996,0,255,28707,1.43535,396257,1521161,1682601,23.550265333254885,1603626,80.1813,1473061,73.65305,1.3026949636117044,1.8113206482871116,1.3904411215792893,79.97267000000001,0.13145248046448046,-11.768343439500011,103.3784875,69.37903296899104,0.6197833716391749,-0.8374040363678104,25.66185,3.309980899074875,0.8413005,0.801813,0.1981285,0.9530637388186504,0.23550265333254883,693.5047501205786,0.801813,0.1981285,0.0143535,0.9530637388185939,0.23550265333253487,52.6566055,84.94023333492459,40.05206124023224,0.6109661039115939,44.99951699970582,0.30717772591906195,22.778593013654824,3.0196,25.8824,32.3529,35.3725,61.2549
1000,2000,2000000,44.854925,5.334838727119593,2,178,159.246858,58.0305011879773,2,255,140.482715,57.69423416797186,4,255,103.29298,57.30657573716647,0,255,140.4145515,57.69273853401178,2,255,64.1356945,50.68142539927886,0,254,37217,1.8608500000000001,294137,1911797,1920259,15.317569140412829,1922956,96.1478,1902195,95.10975,1.3593813574171436,2.18933547653509,1.6105381043148477,113.40042849999998,0.15232016530752138,-24.844304704000017,120.605453,56.19096314946728,-0.004751818204376617,-0.9515221065050525,29.977700000000002,3.302740173928826,0.9601295,0.961478,0.1470685,1.0014044980390666,0.1531756914041283,1454.961350597428,0.961478,0.1470685,0.0186085,1.0014044980390144,0.15317569140412032,76.27885699999999,99.00855411198617,56.776374332653745,0.808178555052319,76.8656603263873,0.11893540598331293,29.569481320435823,11.2,2.8,19.6,30.8,33.6
1000,2000,2000000,29.803441,13.479027878876094,0,179,96.6780345,42.26346150893002,0,255,137.9856745,49.9936619710944,5,255,126.7533465,51.268170540316135,0,255,129.766861,49.7627142970184,0,255,90.5031905,46.46683181389398,0,255,962140,48.107,1378909,1077150,1959471,70.37149312237844,981412,49.0706,1063096,53.1548,1.0237746338131004,1.4338374165562293,1.4005400876994054,42.27718499999999,0.011747669036269713,4.28847987799999,124.3863505,48.58899143624148,0.32268946254116465,-0.44482056201786735,22.47845,3.1911436521272734,0.9797355,0.490706,0.6894545,0.5008555880643296,0.7037149312237844,477.46515013310284,0.490706,0.6894545,0.48107,0.5008555880643041,0.7037149312237485,39.2636705,71.7319630271603,21.14446633451813,0.38800847833225394,20.624513064055293,0.4522641474066595,15.525804182345416,15.4794,11.119,1.5261,17.0055,28.1246
1000,2000,2000000,44.6629985,28.42854249674081,0,179,94.739105,60.127171601522846,0,255,121.345925,73.06076912334261,1,255,107.6127525,73.88631777855592,0,255,117.670793,73.81234523269909,0,255,87.911887,71.02213086847811,0,255,85163,4.2581500000000005,725521,1063939,1458410,49.7473961368888,1199717,59.98585,986907,49.345349999999996,1.0934651345401978,1.3385083278459167,1.224097855817726,39.816946500000014,0.04464613903874924,4.659737224499985,111.2708115,72.71812215418842,0.5937294224762897,-0.8797470430182934,24.24655,3.3358640960430783,0.729205,0.5998585,0.3627605,0.8226198394141565,0.49747396136888805,229.1467944109279,0.5998585,0.3627605,0.0425815,0.8226198394141002,0.49747396136885397,29.75890600000001,80.8831955979133,19.93079631951938,0.37369692860155895,18.440205735768934,0.6365121775934859,14.840443287846249,0.0,6.808,16.3107,16.3108,23.1187
1000,2000,2000000,41.2878465,11.983226689520555,0,179,136.8309895,69.32578703448587,0,255,125.5305985,71.08541777841502,1,255,105.413293,71.16936519244885,0,255,124.250446,71.11288597575748,0,255,72.827509,69.84969705628592,0,255,33565,1.6782499999999998,733337,1525109,1710681,42.86813263255978,1547348,77.3674,1462610,73.1305,1.1786980782597334,1.7060922106973448,1.447437847355952,70.26009,0.08202057962575426,-7.453808528000003,112.7519825,70.15592439573223,0.5274647941635948,-0.9479751021792917,24.2067,3.357526862914231,0.8553405,0.773674,0.3666685,0.9045216495652901,0.4286813263255978,676.8316836243387,0.773674,0.3666685,0.0167825,0.9045216495652373,0.42868132632557276,51.42293699999999,81.27464551250593,35.17105528981288,0.5534094711102826,40.47111132703052,0.29023617544443586,20.96276735054192,0.0,83.8407,74.0593,74.0593,157.9
